Adım		Kod	 X 	 Y 	 Z 	Genişlik	Yükseklik	Derinlik
84		Y03	0	214	210	7		10		28
85		Y03	0	214	220	7		10		28
86		Y03	0	221	0	7		10		28
87		Y03	0	221	10	7		10		28
88		Y03	0	221	20	7		10		28
89		Y03	0	221	30	7		10		28
90		Y03	0	221	40	7		10		28
91		Y03	0	221	50	7		10		28
92		Y03	0	221	60	7		10		28
93		Y03	0	221	70	7		10		28
94		Y03	0	221	80	7		10		28
95		Y03	0	221	90	7		10		28
96		Y03	0	221	100	7		10		28
97		Y03	0	221	110	7		10		28
98		Y03	0	221	120	7		10		28
99		Y03	0	221	130	7		10		28
100		Y03	0	221	140	7		10		28
101		Y03	0	221	150	7		10		28
102		Y03	0	221	160	7		10		28
103		Y03	0	221	170	7		10		28
104		Y03	0	221	180	7		10		28
105		Y03	0	221	190	7		10		28
106		Y03	0	221	200	7		10		28
107		Y03	0	221	210	7		10		28
108		Y03	0	221	220	7		10		28
109		Y03	28	200	0	7		10		28
110		Y03	28	200	10	7		10		28
111		Y03	28	200	20	7		10		28
112		Y03	28	200	30	7		10		28
113		Y03	28	200	40	7		10		28
114		Y03	28	200	50	7		10		28
115		Y03	28	200	60	7		10		28
116		Y03	28	200	70	7		10		28
117		Y03	28	200	80	7		10		28
118		Y03	28	200	90	7		10		28
119		Y03	28	200	100	7		10		28
120		Y03	28	200	110	7		10		28
121		Y03	28	200	120	7		10		28
122		Y03	28	200	130	7		10		28
123		Y03	28	200	140	7		10		28
124		Y03	28	200	150	7		10		28
125		Y03	28	200	160	7		10		28
126		Y03	28	200	170	7		10		28
127		Y03	28	200	180	7		10		28
128		Y03	28	200	190	7		10		28
129		Y03	28	200	200	7		10		28
130		Y03	28	200	210	7		10		28
131		Y03	28	200	220	7		10		28
132		Y03	28	207	0	7		10		28
133		Y03	28	207	10	7		10		28
134		Y03	28	207	20	7		10		28
135		Y03	28	207	30	7		10		28
136		Y03	28	207	40	7		10		28
137		Y03	28	207	50	7		10		28
138		Y03	28	207	60	7		10		28
139		Y03	28	207	70	7		10		28
140		Y03	28	207	80	7		10		28
141		Y03	28	207	90	7		10		28
142		Y03	28	207	100	7		10		28
143		Y03	28	207	110	7		10		28
144		Y03	28	207	120	7		10		28
145		Y03	28	207	130	7		10		28
146		Y03	28	207	140	7		10		28
147		Y03	28	207	150	7		10		28
148		Y03	28	207	160	7		10		28
149		Y03	28	207	170	7		10		28
150		Y03	28	207	180	7		10		28
151		Y03	28	207	190	7		10		28
152		Y03	28	207	200	7		10		28
153		Y03	28	207	210	7		10		28
154		Y03	28	207	220	7		10		28
155		Y03	28	214	0	7		10		28
156		Y03	28	214	10	7		10		28
157		Y03	28	214	20	7		10		28
158		Y03	28	214	30	7		10		28
159		Y03	28	214	40	7		10		28
160		Y03	28	214	50	7		10		28
161		Y03	28	214	60	7		10		28
162		Y03	28	214	70	7		10		28
163		Y03	28	214	80	7		10		28
164		Y03	28	214	90	7		10		28
165		Y03	28	214	100	7		10		28
166		Y03	28	214	110	7		10		28
167		Y03	28	214	120	7		10		28
168		Y03	28	214	130	7		10		28
169		Y03	28	214	140	7		10		28
170		Y03	28	214	150	7		10		28
171		Y03	28	214	160	7		10		28
172		Y03	28	214	170	7		10		28
173		Y03	28	214	180	7		10		28
174		Y03	28	214	190	7		10		28
175		Y03	28	214	200	7		10		28
176		Y03	28	214	210	7		10		28
177		Y03	28	214	220	7		10		28
178		Y03	28	221	0	7		10		28
179		Y03	28	221	10	7		10		28
180		Y03	28	221	20	7		10		28
181		Y03	28	221	30	7		10		28
182		Y03	28	221	40	7		10		28
183		Y03	28	221	50	7		10		28
184		Y03	28	221	60	7		10		28
185		Y03	28	221	70	7		10		28
186		Y03	28	221	80	7		10		28
187		Y03	28	221	90	7		10		28
188		Y03	28	221	100	7		10		28
189		Y03	28	221	110	7		10		28
190		Y03	28	221	120	7		10		28
191		Y03	28	221	130	7		10		28
192		Y03	28	221	140	7		10		28
193		Y03	28	221	150	7		10		28
194		Y03	28	221	160	7		10		28
195		Y03	28	221	170	7		10		28
196		Y03	28	221	180	7		10		28
197		Y03	28	221	190	7		10		28
198		Y03	28	221	200	7		10		28
199		Y03	28	221	210	7		10		28
200		Y03	28	221	220	7		10		28
201		Y01	65	0	0	50		58		65
202		Y01	65	0	58	50		58		65
203		Y01	65	0	116	50		58		65
204		Y01	65	0	174	50		58		65
205		Y01	65	50	0	50		58		65
206		Y01	65	50	58	50		58		65
207		Y01	65	50	116	50		58		65
208		Y01	65	50	174	50		58		65
209		Y01	65	100	0	50		58		65
210		Y01	65	100	58	50		58		65
211		Y01	65	100	116	50		58		65
212		Y01	65	100	174	50		58		65
213		Y01	65	150	0	50		58		65
214		Y01	65	150	58	50		58		65
215		Y01	65	150	116	50		58		65
216		Y01	65	150	174	50		58		65
217		Y03	65	200	0	7		10		28
218		Y03	65	200	10	7		10		28
219		Y03	65	200	20	7		10		28
220		Y03	65	200	30	7		10		28
221		Y03	65	200	40	7		10		28
222		Y03	65	200	50	7		10		28
223		Y03	65	200	60	7		10		28
224		Y03	65	200	70	7		10		28
225		Y03	65	200	80	7		10		28
226		Y03	65	200	90	7		10		28
227		Y03	65	200	100	7		10		28
228		Y03	65	200	110	7		10		28
229		Y03	65	200	120	7		10		28
230		Y03	65	200	130	7		10		28
231		Y03	65	200	140	7		10		28
232		Y03	65	200	150	7		10		28
233		Y01	130	0	0	50		58		65
234		Y01	130	0	58	50		58		65
235		Y01	130	0	116	50		58		65
236		Y01	130	0	174	50		58		65
237		Y01	130	50	0	50		58		65
238		Y01	130	50	58	50		58		65
239		Y01	130	50	116	50		58		65
240		Y01	130	50	174	50		58		65
241		Y01	130	100	0	50		58		65
242		Y01	130	100	58	50		58		65
243		Y01	130	100	116	50		58		65
244		Y01	130	100	174	50		58		65
245		Y01	130	150	0	50		58		65
246		Y01	130	150	58	50		58		65
247		Y01	130	150	116	50		58		65
248		Y01	130	150	174	50		58		65
249		Y01	195	0	0	50		58		65
250		Y01	195	0	58	50		58		65
251		Y01	195	0	116	50		58		65
252		Y01	195	0	174	50		58		65
253		Y01	195	50	0	50		58		65
254		Y01	195	50	58	50		58		65
255		Y01	195	50	116	50		58		65
256		Y01	195	50	174	50		58		65
257		Y01	195	100	0	50		58		65
258		Y01	195	100	58	50		58		65
259		Y01	195	100	116	50		58		65
260		Y01	195	100	174	50		58		65
261		Y01	195	150	0	50		58		65
262		Y01	195	150	58	50		58		65
263		Y01	195	150	116	50		58		65
264		Y01	195	150	174	50		58		65
265		Y01	260	0	0	50		58		65
266		Y01	260	0	58	50		58		65
267		Y01	260	0	116	50		58		65
268		Y01	260	0	174	50		58		65
269		Y01	260	50	0	50		58		65
270		Y01	260	50	58	50		58		65
271		Y01	260	50	116	50		58		65
272		Y01	260	50	174	50		58		65
273		Y01	260	100	0	50		58		65
274		Y01	260	100	58	50		58		65
275		Y01	260	100	116	50		58		65
276		Y01	260	100	174	50		58		65
277		Y01	260	150	0	50		58		65
278		Y01	260	150	58	50		58		65
279		Y01	260	150	116	50		58		65
280		Y01	260	150	174	50		58		65
281		Y01	325	0	0	50		58		65
282		Y01	325	0	58	50		58		65
283		Y01	325	0	116	50		58		65
284		Y01	325	0	174	50		58		65
285		Y01	325	50	0	50		58		65
286		Y01	325	50	58	50		58		65
287		Y01	325	50	116	50		58		65
288		Y01	325	50	174	50		58		65
289		Y01	325	100	0	50		58		65
290		Y01	325	100	58	50		58		65
291		Y01	325	100	116	50		58		65
292		Y01	325	100	174	50		58		65
293		Y01	325	150	0	50		58		65
294		Y01	325	150	58	50		58		65
295		Y01	325	150	116	50		58		65
296		Y01	325	150	174	50		58		65
297		Y01	390	0	0	50		58		65
298		Y01	390	0	58	50		58		65
299		Y01	390	0	116	50		58		65
300		Y01	390	0	174	50		58		65
301		Y04	390	50	0	44		50		57
302		Y04	390	50	50	44		50		57
303		Y04	390	50	100	44		50		57
304		Y04	390	50	150	44		50		57
305		Y04	390	94	0	44		50		57
306		Y04	390	94	50	44		50		57
307		Y04	390	94	100	44		50		57
308		Y04	390	94	150	44		50		57
309		Y04	390	138	0	44		50		57
310		Y04	390	138	50	44		50		57
311		Y04	390	138	100	44		50		57
312		Y04	390	138	150	44		50		57
313		Y04	390	182	0	44		50		57
314		Y04	390	182	50	44		50		57
315		Y04	390	182	100	44		50		57
316		Y04	390	182	150	44		50		57
317		Y04	455	0	0	44		50		57
318		Y04	455	0	50	44		50		57
319		Y04	455	0	100	44		50		57
320		Y04	455	0	150	44		50		57
321		Y04	455	44	0	44		50		57
322		Y04	455	44	50	44		50		57
323		Y04	455	44	100	44		50		57
324		Y04	455	44	150	44		50		57
325		Y04	455	88	0	44		50		57
326		Y04	455	88	50	44		50		57
327		Y04	455	88	100	44		50		57
328		Y04	455	88	150	44		50		57
329		Y04	455	132	0	44		50		57
330		Y04	455	132	50	44		50		57
331		Y04	455	132	100	44		50		57
332		Y04	455	132	150	44		50		57
333		Y04	455	176	0	44		50		57
334		Y04	455	176	50	44		50		57
335		Y04	455	176	100	44		50		57
336		Y04	455	176	150	44		50		57
337		Y04	512	0	0	44		50		57
338		Y04	512	0	50	44		50		57
339		Y04	512	0	100	44		50		57
340		Y04	512	0	150	44		50		57
341		Y04	512	44	0	44		50		57
342		Y04	512	44	50	44		50		57
343		Y04	512	44	100	44		50		57
344		Y04	512	44	150	44		50		57
345		Y04	512	88	0	44		50		57
346		Y04	512	88	50	44		50		57
347		Y04	512	88	100	44		50		57
348		Y04	512	88	150	44		50		57
349		Y04	512	132	0	44		50		57
350		Y04	512	132	50	44		50		57
351		Y04	512	132	100	44		50		57
352		Y04	512	132	150	44		50		57
353		Y04	512	176	0	44		50		57
354		Y04	512	176	50	44		50		57
355		Y04	512	176	100	44		50		57
356		Y04	512	176	150	44		50		57
357		Y04	569	0	0	44		50		57
358		Y04	569	0	50	44		50		57
359		Y04	569	0	100	44		50		57
360		Y04	569	0	150	44		50		57
361		Y04	569	44	0	44		50		57
362		Y04	569	44	50	44		50		57
363		Y04	569	44	100	44		50		57
364		Y04	569	44	150	44		50		57
365		Y04	569	88	0	44		50		57
366		Y04	569	88	50	44		50		57
367		Y04	569	88	100	44		50		57
368		Y04	569	88	150	44		50		57
369		Y04	569	132	0	44		50		57
370		Y04	569	132	50	44		50		57
371		Y04	569	132	100	44		50		57
372		Y04	569	132	150	44		50		57
373		Y04	569	176	0	44		50		57
374		Y04	569	176	50	44		50		57
375		Y04	569	176	100	44		50		57
376		Y04	569	176	150	44		50		57
377		Y04	626	0	0	44		50		57
378		Y04	626	0	50	44		50		57
379		Y04	626	0	100	44		50		57
380		Y04	626	0	150	44		50		57
381		Y04	626	44	0	44		50		57
382		Y04	626	44	50	44		50		57
383		Y04	626	44	100	44		50		57
384		Y04	626	44	150	44		50		57
385		Y04	626	88	0	44		50		57
386		Y04	626	88	50	44		50		57
387		Y04	626	88	100	44		50		57
388		Y04	626	88	150	44		50		57
389		Y04	626	132	0	44		50		57
390		Y04	626	132	50	44		50		57
391		Y04	626	132	100	44		50		57
392		Y04	626	132	150	44		50		57
393		Y04	626	176	0	44		50		57
394		Y04	626	176	50	44		50		57
395		Y04	626	176	100	44		50		57
396		Y04	626	176	150	44		50		57
397		Y04	683	0	0	44		50		57
398		Y04	683	0	50	44		50		57
399		Y04	683	0	100	44		50		57
400		Y04	683	0	150	44		50		57
401		Y02	683	44	0	47		51		52
402		Y02	683	44	51	47		51		52
403		Y02	683	44	102	47		51		52
404		Y02	683	44	153	47		51		52
405		Y02	683	91	0	47		51		52
406		Y02	683	91	51	47		51		52
407		Y02	683	91	102	47		51		52
408		Y02	683	91	153	47		51		52
409		Y02	683	138	0	47		51		52
410		Y02	683	138	51	47		51		52
411		Y02	683	138	102	47		51		52
412		Y02	683	138	153	47		51		52
413		Y02	683	185	0	47		51		52
414		Y02	683	185	51	47		51		52
415		Y02	683	185	102	47		51		52
416		Y02	683	185	153	47		51		52
417		Y02	740	0	0	47		51		52
418		Y02	740	0	51	47		51		52
419		Y02	740	0	102	47		51		52
420		Y02	740	0	153	47		51		52
421		Y02	740	47	0	47		51		52
422		Y02	740	47	51	47		51		52
423		Y02	740	47	102	47		51		52
424		Y02	740	47	153	47		51		52
425		Y02	740	94	0	47		51		52
426		Y02	740	94	51	47		51		52
427		Y02	740	94	102	47		51		52
428		Y02	740	94	153	47		51		52
429		Y02	740	141	0	47		51		52
430		Y02	740	141	51	47		51		52
431		Y02	740	141	102	47		51		52
432		Y02	740	141	153	47		51		52
433		Y02	792	0	0	47		51		52
434		Y02	792	0	51	47		51		52
435		Y02	792	0	102	47		51		52
436		Y02	792	0	153	47		51		52
437		Y02	792	47	0	47		51		52
438		Y02	792	47	51	47		51		52
439		Y02	792	47	102	47		51		52
440		Y02	792	47	153	47		51		52
441		Y02	792	94	0	47		51		52
442		Y02	792	94	51	47		51		52
443		Y02	792	94	102	47		51		52
444		Y02	792	94	153	47		51		52
445		Y02	792	141	0	47		51		52
446		Y02	792	141	51	47		51		52
447		Y02	792	141	102	47		51		52
448		Y02	792	141	153	47		51		52
449		Y02	844	0	0	47		51		52
450		Y02	844	0	51	47		51		52
451		Y02	844	0	102	47		51		52
452		Y02	844	0	153	47		51		52
453		Y02	844	47	0	47		51		52
454		Y02	844	47	51	47		51		52
455		Y02	844	47	102	47		51		52
456		Y02	844	47	153	47		51		52
457		Y02	844	94	0	47		51		52
458		Y02	844	94	51	47		51		52
459		Y02	844	94	102	47		51		52
460		Y02	844	94	153	47		51		52
461		Y02	844	141	0	47		51		52
462		Y02	844	141	51	47		51		52
463		Y02	844	141	102	47		51		52
464		Y02	844	141	153	47		51		52
465		Y02	896	0	0	47		51		52
466		Y02	896	0	51	47		51		52
467		Y02	896	0	102	47		51		52
468		Y02	896	0	153	47		51		52
469		Y02	896	47	0	47		51		52
470		Y02	896	47	51	47		51		52
471		Y02	896	47	102	47		51		52
472		Y02	896	47	153	47		51		52
473		Y02	896	94	0	47		51		52
474		Y02	896	94	51	47		51		52
475		Y02	896	94	102	47		51		52
476		Y02	896	94	153	47		51		52
477		Y02	896	141	0	47		51		52
478		Y02	896	141	51	47		51		52
479		Y02	896	141	102	47		51		52
480		Y02	896	141	153	47		51		52
481		Y02	948	0	0	47		51		52
482		Y02	948	0	51	47		51		52
483		Y02	948	0	102	47		51		52
484		Y02	948	0	153	47		51		52
485		Y02	948	47	0	47		51		52
486		Y02	948	47	51	47		51		52
487		Y02	948	47	102	47		51		52
488		Y02	948	47	153	47		51		52
489		Y02	948	94	0	47		51		52
490		Y02	948	94	51	47		51		52
491		Y02	948	94	102	47		51		52
492		Y02	948	94	153	47		51		52
493		Y02	948	141	0	47		51		52
494		Y02	948	141	51	47		51		52
495		Y02	948	141	102	47		51		52
496		Y02	948	141	153	47		51		52
497		Y02	1000	0	0	47		51		52
498		Y02	1000	0	51	47		51		52
499		Y02	1000	0	102	47		51		52
500		Y02	1000	0	153	47		51		52
501		Y02	1000	47	0	47		51		52
502		Y02	1000	47	51	47		51		52
503		Y02	1000	47	102	47		51		52
504		Y02	1000	47	153	47		51		52
505		Y02	1000	94	0	47		51		52
506		Y02	1000	94	51	47		51		52
507		Y02	1000	94	102	47		51		52
508		Y02	1000	94	153	47		51		52
509		Y02	1000	141	0	47		51		52
510		Y02	1000	141	51	47		51		52
511		Y02	1000	141	102	47		51		52
512		Y02	1000	141	153	47		51		52
513		Y02	1052	0	0	47		51		52
514		Y02	1052	0	51	47		51		52
515		Y02	1052	0	102	47		51		52
516		Y02	1052	0	153	47		51		52
517		Y02	1052	47	0	47		51		52
518		Y02	1052	47	51	47		51		52
519		Y02	1052	47	102	47		51		52
520		Y02	1052	47	153	47		51		52
521		Y05	1104	0	0	11		54		80
522		Y05	1104	0	54	11		54		80
523		Y05	1104	0	108	11		54		80
524		Y05	1104	0	162	11		54		80
525		Y05	1104	11	0	11		54		80
526		Y05	1104	11	54	11		54		80
527		Y05	1104	11	108	11		54		80
528		Y05	1104	11	162	11		54		80
529		Y05	1104	22	0	11		54		80
530		Y05	1104	22	54	11		54		80
531		Y05	1104	22	108	11		54		80
532		Y05	1104	22	162	11		54		80
533		Y05	1104	33	0	11		54		80
534		Y05	1104	33	54	11		54		80
535		Y05	1104	33	108	11		54		80
536		Y05	1104	33	162	11		54		80
537		Y05	1104	44	0	11		54		80
538		Y05	1104	44	54	11		54		80
539		Y05	1104	44	108	11		54		80
540		Y05	1104	44	162	11		54		80
541		Y05	1104	55	0	11		54		80
542		Y05	1104	55	54	11		54		80
543		Y05	1104	55	108	11		54		80
544		Y05	1104	55	162	11		54		80
545		Y05	1104	66	0	11		54		80
546		Y05	1104	66	54	11		54		80
547		Y05	1104	66	108	11		54		80
548		Y05	1104	66	162	11		54		80
549		Y05	1104	77	0	11		54		80
550		Y05	1104	77	54	11		54		80
551		Y05	1104	77	108	11		54		80
552		Y05	1104	77	162	11		54		80
553		Y05	1104	88	0	11		54		80
554		Y05	1104	88	54	11		54		80
555		Y05	1104	88	108	11		54		80
556		Y05	1104	88	162	11		54		80
557		Y05	1104	99	0	11		54		80
558		Y05	1104	99	54	11		54		80
559		Y05	1104	99	108	11		54		80
560		Y05	1104	99	162	11		54		80
561		Y05	1104	110	0	11		54		80
562		Y05	1104	110	54	11		54		80
563		Y05	1104	110	108	11		54		80
564		Y05	1104	110	162	11		54		80
565		Y05	1104	121	0	11		54		80
566		Y05	1104	121	54	11		54		80
567		Y05	1104	121	108	11		54		80
568		Y05	1104	121	162	11		54		80
569		Y05	1104	132	0	11		54		80
570		Y05	1104	132	54	11		54		80
571		Y05	1104	132	108	11		54		80
572		Y05	1104	132	162	11		54		80
573		Y05	1104	143	0	11		54		80
574		Y05	1104	143	54	11		54		80
575		Y05	1104	143	108	11		54		80
576		Y05	1104	143	162	11		54		80
577		Y05	1104	154	0	11		54		80
578		Y05	1104	154	54	11		54		80
579		Y05	1104	154	108	11		54		80
580		Y05	1104	154	162	11		54		80
581		Y05	1104	165	0	11		54		80
582		Y05	1104	165	54	11		54		80
583		Y05	1104	165	108	11		54		80
584		Y05	1104	165	162	11		54		80
585		Y05	1104	176	0	11		54		80
586		Y05	1104	176	54	11		54		80
587		Y05	1104	176	108	11		54		80
588		Y05	1104	176	162	11		54		80
589		Y05	1104	187	0	11		54		80
590		Y05	1104	187	54	11		54		80
591		Y05	1104	187	108	11		54		80
592		Y05	1104	187	162	11		54		80
593		Y05	1104	198	0	11		54		80
594		Y05	1104	198	54	11		54		80
595		Y05	1104	198	108	11		54		80
596		Y05	1104	198	162	11		54		80
597		Y05	1104	209	0	11		54		80
598		Y05	1104	209	54	11		54		80
599		Y05	1104	209	108	11		54		80
600		Y05	1104	209	162	11		54		80
601		Y05	1104	220	0	11		54		80
602		Y05	1104	220	54	11		54		80
603		Y05	1104	220	108	11		54		80
604		Y05	1104	220	162	11		54		80
0
		Y01	759	207	150	23		50		58
609		Y01	817	0	0	23		50		58
610		Y01	817	0	50	23		50		58
611		Y01	817	0	100	23		50		58
612		Y01	817	0	150	23		50		58
613		Y01	817	23	0	23		50		58
614		Y01	817	23	50	23		50		58
615		Y01	817	23	100	23		50		58
616		Y01	817	23	150	23		50		58
617		Y01	817	46	0	23		50		58
618		Y01	817	46	50	23		50		58
619		Y01	817	46	100	23		50		58
620		Y01	817	46	150	23		50		58
621		Y01	817	69	0	23		50		58
622		Y01	817	69	50	23		50		58
623		Y01	817	69	100	23		50		58
624		Y01	817	69	150	23		50		58
625		Y01	817	92	0	23		50		58
626		Y01	817	92	50	23		50		58
627		Y01	817	92	100	23		50		58
628		Y01	817	92	150	23		50		58
